submission_id,household_id,enum_name,start_time,end_time,submission_date,district,subcounty,gps_lat,gps_lon,hh_size,gender_hh_head,age_hh_head,plot_area_acres,trees_per_acre,coffee_varieties,yield_kg,price_per_kg,uses_fertilizer,fertilizer_type,training_attended,training_topics,satisfaction_1,satisfaction_2,satisfaction_3,satisfaction_4,satisfaction_5,coffee_varieties__KR1,coffee_varieties__KR10,coffee_varieties__KR2,coffee_varieties__KR3,coffee_varieties__KR5,coffee_varieties__KR6,coffee_varieties__KR7,coffee_varieties__KR9,coffee_varieties__count,training_topics__pest_scouting,training_topics__post_harvest,training_topics__pruning,training_topics__shade_mgmt,training_topics__stumping,training_topics__count
uuid:00056,HH-RUB-0056,C. Kyomuhendo,2026-05-19 12:47:00,2026-05-19 12:52:00,2026-05-19,rubirizi,kicuzi,-0.36362,30.25559,1.0,male,48.0,3.27,388.0,KR5,1832.4,4634.0,True,organic,False,,3,3,2,1,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
uuid:00311,HH-RUB-0311,F. Byaruhanga,2026-05-18 13:50:00,2026-05-18 14:26:00,2026-05-18,rubirizi,nyamarebe,-0.23079,30.06102,4.0,male,43.0,3.57,443.0,KR5 KR9,1260.7,5472.0,False,,False,,4,2,5,5,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0
uuid:00202,HH-KIR-0202,E. Ainembabazi,2026-05-20 16:20:00,2026-05-20 16:40:00,2026-05-20,kiruhura,bisheshe,-0.38683,30.79537,9.0,male,44.0,1.3,530.0,KR1 KR10 KR3 KR5,800.0,4484.0,True,organic,False,,4,2,5,3,3,1,1,0,1,1,0,0,0,4,0,0,0,0,0,0
uuid:00371,HH-RUB-0371,F. Byaruhanga,2026-05-12 09:09:00,2026-05-12 09:57:00,2026-05-12,rubirizi,bisheshe,-0.28279,30.09302,1.0,male,,9.64,,KR2 KR9,5308.8,,True,organic,True,pest_scouting post_harvest pruning,4,4,4,1,3,0,0,1,0,0,0,0,1,2,1,1,1,0,0,3
uuid:00250,HH-KIR-0250,E. Ainembabazi,2026-05-18 12:37:00,2026-05-18 13:14:00,2026-05-18,kiruhura,bisheshe,-0.35215,30.845,4.0,male,63.0,1.34,398.0,KR2 KR3 KR7 KR9,950.0,5653.0,True,dap,True,pruning shade_mgmt stumping,5,5,3,1,2,0,0,1,1,0,0,1,1,4,0,0,1,1,1,3
uuid:00178,HH-KIR-0178,E. Ainembabazi,2026-05-13 15:28:00,2026-05-13 16:06:00,2026-05-13,kiruhura,nyamarebe,-0.33304,30.79042,9.0,male,46.0,2.26,569.0,KR2,1000.0,3583.0,True,npk,True,pest_scouting,4,2,1,1,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
uuid:00137,HH-RUB-0137,F. Byaruhanga,2026-05-10 15:46:00,2026-05-10 16:28:00,2026-05-10,rubirizi,rukiri,-0.23602,30.16509,10.0,male,57.0,1.13,276.0,KR3 KR5 KR6 KR9,921.2,5132.0,True,organic,True,pest_scouting pruning shade_mgmt stumping,5,2,1,5,2,0,0,0,1,1,1,0,1,4,1,0,1,1,1,4
uuid:00285,HH-IBA-0285,D. Mugisha,2026-05-14 09:51:00,2026-05-14 10:36:00,2026-05-14,ibanda,rukiri,-0.18058,30.52006,5.0,female,53.0,3.71,395.0,KR2 KR5 KR7 KR9,2148.0,4486.0,True,organic,False,,4,4,4,4,4,0,0,1,0,1,0,1,1,4,0,0,0,0,0,0
uuid:00281,HH-RUB-0281,F. Byaruhanga,2026-05-04 15:23:00,2026-05-04 15:56:00,2026-05-04,rubirizi,nyamarebe,-0.38675,30.23186,7.0,male,47.0,0.68,578.0,KR2 KR6 KR7 KR9,556.2,5866.0,True,organic,False,,3,1,2,5,3,0,0,1,0,0,1,1,1,4,0,0,0,0,0,0
uuid:00003,HH-IBA-0003,D. Mugisha,2026-05-18 12:38:00,2026-05-18 13:12:00,2026-05-18,ibanda,rukiri,-0.07178,30.32068,5.0,male,62.0,2.55,427.0,KR6 KR9,1501.0,4941.0,True,npk,False,,3,3,3,3,3,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0
uuid:00189,HH-IBA-0189,D. Mugisha,2026-05-22 10:02:00,2026-05-22 10:40:00,2026-05-22,ibanda,rukiri,-0.23276,30.58336,3.0,male,48.0,5.41,458.0,KR1 KR3 KR6,1236.2,4815.0,False,,False,,4,4,4,4,4,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0
uuid:00091,HH-KIR-0091,B. Nakato,2026-05-22 15:18:00,2026-05-22 16:12:00,2026-05-22,kiruhura,bisheshe,-0.19171,31.01894,4.0,male,32.0,5.07,475.0,KR2 KR6,4920.5,5159.0,True,organic,True,pest_scouting,1,5,2,5,5,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1
uuid:00260,HH-RUB-0260,C. Kyomuhendo,2026-05-27 14:35:00,2026-05-27 14:42:00,2026-05-27,rubirizi,bisheshe,-0.31707,30.1608,7.0,male,30.0,3.06,370.0,KR10 KR3 KR6 KR9,2332.2,5704.0,True,organic,True,pest_scouting shade_mgmt stumping,2,2,2,1,2,0,1,0,1,0,1,0,1,4,1,0,0,1,1,3
uuid:00367,HH-KIR-0367,B. Nakato,2026-05-04 15:31:00,2026-05-04 16:04:00,2026-05-04,kiruhura,kicuzi,-0.21652,30.73854,5.0,male,63.0,1.97,606.0,KR1 KR10 KR7,883.0,5579.0,False,,False,,4,3,5,5,1,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0
uuid:00375,HH-IBA-0375,D. Mugisha,2026-05-22 14:12:00,2026-05-22 14:52:00,2026-05-22,ibanda,rukiri,-0.01523,30.30228,8.0,male,64.0,1.79,544.0,KR7,878.5,4727.0,False,,False,,5,5,5,5,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
uuid:00276,HH-IBA-0276,A. Tumusiime,2026-05-05 16:22:00,2026-05-05 16:56:00,2026-05-05,ibanda,nyamarebe,-0.23816,30.37377,4.0,male,73.0,0.95,688.0,KR2 KR3 KR5 KR9,507.5,4283.0,True,dap,False,,5,2,1,2,2,0,0,1,1,1,0,0,1,4,0,0,0,0,0,0
uuid:00291,HH-IBA-0291,D. Mugisha,2026-05-18 08:56:00,2026-05-18 09:44:00,2026-05-18,ibanda,rukiri,-0.02194,30.43687,10.0,male,36.0,0.66,399.0,KR1 KR10 KR2,519.6,5407.0,True,dap,True,pest_scouting pruning shade_mgmt stumping,4,3,4,1,4,1,1,1,0,0,0,0,0,3,1,0,1,1,1,4
uuid:00050,HH-RUB-0050,C. Kyomuhendo,2026-05-14 15:24:00,2026-05-14 15:30:00,2026-05-14,rubirizi,bisheshe,-0.1696,30.03607,4.0,female,57.0,1.38,355.0,KR1,881.9,4417.0,False,,False,,1,3,5,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uuid:00057,HH-IBA-0057,D. Mugisha,2026-05-09 10:39:00,2026-05-09 11:16:00,2026-05-09,ibanda,rukiri,-0.04684,30.60564,8.0,female,44.0,0.63,403.0,KR10 KR3 KR5 KR7,335.4,4828.0,False,,False,,3,3,3,3,3,0,1,0,1,1,0,1,0,4,0,0,0,0,0,0
uuid:00195,HH-IBA-0195,D. Mugisha,2026-05-11 13:08:00,2026-05-11 13:53:00,2026-05-11,ibanda,kicuzi,-0.26693,30.59457,11.0,male,53.0,5.16,506.0,KR1,2622.7,4377.0,True,npk,False,,3,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uuid:00369,HH-IBA-0369,D. Mugisha,2026-05-08 12:33:00,2026-05-08 13:09:00,2026-05-08,ibanda,kicuzi,-0.07522,30.4565,4.0,male,52.0,1.06,473.0,KR6 KR7,589.9,5639.0,False,,False,,3,3,3,3,3,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0
uuid:00164,HH-RUB-0164,C. Kyomuhendo,2026-05-24 10:11:00,2026-05-24 10:19:00,2026-05-24,rubirizi,kicuzi,-0.12739,30.2391,1.0,male,69.0,5.6,280.0,KR2 KR5 KR7 KR9,4772.9,5131.0,True,dap,False,,4,1,2,5,5,0,0,1,0,1,0,1,1,4,0,0,0,0,0,0
uuid:00239,HH-RUB-0239,F. Byaruhanga,2026-05-09 16:44:00,2026-05-09 17:25:00,2026-05-09,rubirizi,rukiri,-0.24821,30.20419,5.0,male,54.0,1.38,432.0,KR2,1016.9,5022.0,False,,True,post_harvest,4,4,2,2,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
uuid:00309,HH-IBA-0309,D. Mugisha,2026-05-04 16:17:00,2026-05-04 17:01:00,2026-05-04,ibanda,kicuzi,-0.15828,30.51732,2.0,male,44.0,6.23,530.0,KR1 KR5 KR6 KR7,3690.0,4930.0,True,npk,False,,4,4,4,4,4,1,0,0,0,1,1,1,0,4,0,0,1,1,0,2
uuid:00059,HH-RUB-0059,F. Byaruhanga,2026-05-06 16:31:00,2026-05-06 17:19:00,2026-05-06,rubirizi,kicuzi,-0.20048,29.97222,5.0,female,41.0,1.86,449.0,KR10 KR5,1237.9,4551.0,False,,False,,3,4,5,2,5,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0
uuid:00026,HH-RUB-0026,C. Kyomuhendo,2026-05-12 09:15:00,2026-05-12 09:19:00,2026-05-12,rubirizi,bisheshe,-0.28427,30.06026,6.0,male,49.0,1.56,293.0,KR5,990.0,5498.0,True,npk,True,pest_scouting post_harvest,2,1,5,2,5,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2
uuid:00144,HH-IBA-0144,A. Tumusiime,2026-05-15 09:37:00,2026-05-15 10:22:00,2026-05-15,ibanda,bisheshe,-0.35766,30.57955,11.0,female,45.0,0.88,549.0,KR7 KR9,349.9,4368.0,True,npk,False,,2,3,4,3,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0
uuid:00025,HH-KIR-0025,B. Nakato,2026-05-10 10:28:00,2026-05-10 11:05:00,2026-05-10,kiruhura,bisheshe,-0.2839,30.88455,5.0,male,43.0,2.3,648.0,KR5 KR9,1375.6,5033.0,True,dap,True,pest_scouting shade_mgmt stumping,2,1,4,3,5,0,0,0,0,1,0,0,1,2,1,0,0,1,1,3
uuid:00353,HH-RUB-0353,F. Byaruhanga,2026-05-20 14:30:00,2026-05-20 15:01:00,2026-05-20,rubirizi,kicuzi,-0.12643,30.12654,8.0,male,,2.44,,KR1 KR2,1085.8,,False,,True,pest_scouting pruning shade_mgmt stumping,4,4,5,3,4,1,0,1,0,0,0,0,0,2,1,0,1,1,1,4
uuid:00303,HH-IBA-0303,D. Mugisha,2026-05-26 14:12:00,2026-05-26 14:59:00,2026-05-26,ibanda,rukiri,-0.33625,30.43274,9.0,male,27.0,1.78,479.0,KR7,666.0,5756.0,False,,False,,3,3,1,4,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
uuid:00141,HH-IBA-0141,D. Mugisha,2026-05-18 15:04:00,2026-05-18 15:36:00,2026-05-18,ibanda,nyamarebe,-0.13157,30.68388,7.0,male,47.0,3.65,481.0,KR5 KR7,1282.2,5971.0,False,,False,,3,3,3,3,3,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0
uuid:00328,HH-KIR-0328,E. Ainembabazi,2026-05-24 15:16:00,2026-05-24 15:54:00,2026-05-24,kiruhura,kicuzi,-0.22251,30.79477,8.0,male,44.0,1.83,499.0,KR2,900.0,4915.0,True,organic,True,pest_scouting pruning stumping,3,1,4,4,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,3
uuid:00315,HH-IBA-0315,D. Mugisha,2026-05-14 08:25:00,2026-05-14 09:02:00,2026-05-14,ibanda,rukiri,-0.11503,30.37287,9.0,male,19.0,2.51,529.0,KR2 KR5 KR6 KR9,1552.0,5620.0,True,npk,False,,5,5,5,5,5,0,0,1,0,1,1,0,1,4,0,0,0,0,0,0
uuid:00156,HH-IBA-0156,A. Tumusiime,2026-05-14 14:16:00,2026-05-14 14:53:00,2026-05-14,ibanda,kicuzi,-0.07484,30.5016,9.0,female,54.0,1.8,441.0,KR10,907.7,6126.0,True,organic,False,,1,4,5,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
uuid:00081,HH-IBA-0081,D. Mugisha,2026-05-12 15:30:00,2026-05-12 16:12:00,2026-05-12,ibanda,rukiri,-0.03706,30.53083,8.0,male,61.0,3.32,408.0,KR1 KR10,1569.4,6207.0,True,dap,True,post_harvest shade_mgmt,2,1,4,2,4,1,1,0,0,0,0,0,0,2,0,1,0,1,0,2
uuid:00130,HH-KIR-0130,E. Ainembabazi,2026-05-16 15:16:00,2026-05-16 16:03:00,2026-05-16,kiruhura,kicuzi,-0.34247,30.70747,7.0,male,31.0,1.37,514.0,KR7,1000.0,6294.0,False,,False,,5,5,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
uuid:00355,HH-KIR-0355,B. Nakato,2026-05-06 16:53:00,2026-05-06 17:26:00,2026-05-06,kiruhura,rukiri,-0.22734,30.9042,5.0,female,50.0,10.19,486.0,KR1 KR10,5036.3,5671.0,True,dap,False,,3,4,2,2,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0
uuid:00415,HH-KIR-0415,B. Nakato,2026-05-04 12:14:00,2026-05-04 12:29:00,2026-05-04,kiruhura,nyamarebe,-0.25244,30.79948,8.0,male,30.0,3.46,567.0,KR10 KR5 KR9,1796.6,3976.0,False,,False,,3,4,5,2,4,0,1,0,0,1,0,0,1,3,0,0,0,0,0,0
uuid:00297,HH-IBA-0297,D. Mugisha,2026-05-12 13:20:00,2026-05-12 13:51:00,2026-05-12,ibanda,nyamarebe,-0.19046,30.35978,1.0,female,35.0,2.62,576.0,KR10,1413.2,6813.0,False,,True,pest_scouting pruning shade_mgmt stumping,5,5,5,5,5,0,1,0,0,0,0,0,0,1,1,0,1,1,1,4
uuid:00173,HH-RUB-0173,F. Byaruhanga,2026-05-09 09:17:00,2026-05-09 09:41:00,2026-05-09,rubirizi,nyamarebe,-0.3591,30.20718,5.0,male,,1.77,,KR1,1136.6,,False,,True,pest_scouting pruning stumping,3,1,4,5,4,1,0,0,0,0,0,0,0,1,1,0,1,0,1,3
uuid:00217,HH-KIR-0217,B. Nakato,2026-05-06 13:36:00,2026-05-06 14:07:00,2026-05-06,kiruhura,bisheshe,-0.11185,30.91378,4.0,female,50.0,1.77,504.0,KR3 KR7 KR9,1134.2,4990.0,True,organic,True,pest_scouting post_harvest pruning shade_mgmt,5,4,4,3,1,0,0,0,1,0,0,1,1,3,1,1,1,1,0,4
uuid:00085,HH-KIR-0085,B. Nakato,2026-05-11 11:35:00,2026-05-11 12:21:00,2026-05-11,kiruhura,kicuzi,-0.3093,30.72591,5.0,male,19.0,1.63,563.0,KR1 KR10 KR2 KR5,732.7,5147.0,True,organic,False,,5,5,5,2,5,1,1,1,0,1,0,0,0,4,0,0,0,0,0,0
uuid:00256,HH-KIR-0256,E. Ainembabazi,2026-05-11 09:58:00,2026-05-11 10:23:00,2026-05-11,kiruhura,rukiri,-0.23136,30.97936,2.0,male,42.0,3.31,407.0,KR1 KR5 KR6,1600.0,6651.0,False,,False,,2,3,2,2,2,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0
uuid:00261,HH-IBA-0261,D. Mugisha,2026-05-19 15:24:00,2026-05-19 16:06:00,2026-05-19,ibanda,kicuzi,-0.12161,30.41767,5.0,female,44.0,2.23,441.0,KR1 KR10 KR7 KR9,1897.3,5205.0,False,,True,shade_mgmt,4,5,3,5,3,1,1,0,0,0,0,1,1,4,0,0,0,1,0,1
uuid:00147,HH-IBA-0147,D. Mugisha,2026-05-19 10:26:00,2026-05-19 11:11:00,2026-05-19,ibanda,kicuzi,-0.14396,30.51604,10.0,male,70.0,2.37,473.0,KR1 KR2 KR6 KR7,2680.3,4959.0,False,,False,,3,3,3,3,3,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0
uuid:00222,HH-IBA-0222,A. Tumusiime,2026-05-27 10:33:00,2026-05-27 11:14:00,2026-05-27,ibanda,bisheshe,-0.12889,30.49363,7.0,male,28.0,0.99,383.0,KR1 KR2 KR6 KR7,393.4,4716.0,True,npk,False,,2,1,2,4,1,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0
uuid:00190,HH-KIR-0190,E. Ainembabazi,2026-05-21 12:20:00,2026-05-21 13:11:00,2026-05-21,kiruhura,kicuzi,-0.13119,30.87487,4.0,male,76.0,4.41,354.0,KR10,2200.0,4867.0,True,npk,False,,5,1,2,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
uuid:00317,HH-RUB-0317,F. Byaruhanga,2026-05-23 14:24:00,2026-05-23 15:12:00,2026-05-23,rubirizi,kicuzi,-0.28934,30.12007,2.0,male,60.0,1.54,502.0,KR10 KR5 KR9,711.2,4516.0,False,,True,pest_scouting post_harvest pruning stumping,1,5,5,4,4,0,1,0,0,1,0,0,1,3,1,1,1,0,1,4
uuid:00365,HH-RUB-0365,F. Byaruhanga,2026-05-24 08:20:00,2026-05-24 08:48:00,2026-05-24,rubirizi,nyamarebe,-0.33801,30.09259,5.0,male,,4.96,,KR1 KR9,4081.1,,True,npk,False,,5,3,5,3,5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0
uuid:00399,HH-IBA-0399,D. Mugisha,2026-05-25 15:45:00,2026-05-25 16:24:00,2026-05-25,ibanda,bisheshe,-0.13016,30.48942,7.0,male,37.0,2.71,546.0,KR6 KR7,1396.1,5853.0,True,dap,True,pest_scouting pruning stumping,1,1,4,5,1,0,0,0,0,0,1,1,0,2,1,0,1,0,1,3
uuid:00138,HH-IBA-0138,A. Tumusiime,2026-05-27 12:26:00,2026-05-27 12:50:00,2026-05-27,ibanda,kicuzi,0.01016,30.58247,5.0,male,34.0,1.56,236.0,KR3 KR5 KR6 KR9,794.2,4419.0,False,,False,,1,1,5,2,1,0,0,0,1,1,1,0,1,4,0,0,0,0,0,0
uuid:00368,HH-RUB-0368,C. Kyomuhendo,2026-05-08 10:56:00,2026-05-08 11:00:00,2026-05-08,rubirizi,kicuzi,-0.39865,30.1739,6.0,female,34.0,1.64,537.0,KR5 KR7,8528.0,4904.0,False,,True,pest_scouting,2,2,2,4,4,0,0,0,0,1,0,1,0,2,1,0,0,0,0,1
uuid:00166,HH-KIR-0166,E. Ainembabazi,2026-05-16 14:34:00,2026-05-16 15:19:00,2026-05-16,kiruhura,nyamarebe,-0.23807,30.86496,7.0,female,38.0,3.23,347.0,KR1 KR2 KR7 KR9,1050.0,5242.0,True,organic,False,,1,1,5,3,2,1,0,1,0,0,0,1,1,4,0,0,0,0,0,0
uuid:00342,HH-IBA-0342,A. Tumusiime,2026-05-23 12:46:00,2026-05-23 13:21:00,2026-05-23,ibanda,rukiri,-0.19665,30.41495,4.0,male,61.0,5.23,366.0,KR3 KR5 KR6,3690.9,5650.0,False,,False,,1,3,4,5,4,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0
uuid:00243,HH-IBA-0243,D. Mugisha,2026-05-24 10:01:00,2026-05-24 10:49:00,2026-05-24,ibanda,bisheshe,-0.12075,30.42406,3.0,female,57.0,1.47,636.0,KR2 KR6,841.6,4888.0,True,npk,True,post_harvest pruning stumping,4,4,4,4,4,0,0,1,0,0,1,0,0,2,0,1,1,0,1,3
uuid:00382,HH-KIR-0382,E. Ainembabazi,2026-05-11 09:35:00,2026-05-11 10:07:00,2026-05-11,kiruhura,nyamarebe,-0.23506,30.83035,4.0,male,65.0,0.56,358.0,KR7,350.0,5320.0,True,organic,False,,4,1,2,4,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
uuid:00262,HH-KIR-0262,E. Ainembabazi,2026-05-15 09:39:00,2026-05-15 10:26:00,2026-05-15,kiruhura,nyamarebe,-0.35082,30.78179,6.0,female,67.0,6.38,575.0,KR9,5100.0,5229.0,True,dap,False,,2,2,4,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
uuid:00123,HH-IBA-0123,D. Mugisha,2026-05-18 13:46:00,2026-05-18 14:14:00,2026-05-18,ibanda,kicuzi,-0.04561,30.43305,5.0,male,51.0,5.01,452.0,KR1 KR2 KR3 KR5,708.1,5504.0,False,,True,pest_scouting post_harvest shade_mgmt,2,3,1,2,3,1,0,1,1,1,0,0,0,4,1,1,0,1,0,3
uuid:00327,HH-IBA-0327,D. Mugisha,2026-05-06 09:55:00,2026-05-06 10:34:00,2026-05-06,ibanda,rukiri,-0.15665,30.47127,6.0,male,64.0,1.2,489.0,KR10 KR3 KR7 KR9,812.0,5168.0,False,,False,,4,4,4,4,4,0,1,0,1,0,0,1,1,4,0,0,0,0,0,0
uuid:00113,HH-RUB-0113,F. Byaruhanga,2026-05-05 12:19:00,2026-05-05 12:47:00,2026-05-05,rubirizi,kicuzi,-0.27007,30.07035,8.0,male,,2.62,,KR10 KR7 KR9,1545.5,,True,organic,False,,3,2,1,1,3,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0
uuid:00255,HH-IBA-0255,D. Mugisha,2026-05-06 13:40:00,2026-05-06 14:14:00,2026-05-06,ibanda,kicuzi,1.94,33.61,9.0,male,52.0,3.32,281.0,KR1 KR3 KR5 KR7,1407.0,4989.0,False,,True,pest_scouting shade_mgmt stumping,2,4,1,2,5,1,0,0,1,1,0,1,0,4,1,0,0,1,1,3
uuid:00024,HH-IBA-0024,A. Tumusiime,2026-05-23 09:28:00,2026-05-23 10:03:00,2026-05-23,ibanda,rukiri,-0.00527,30.57385,5.0,male,21.0,5.23,527.0,KR5 KR6,2342.4,5141.0,True,organic,False,,5,4,3,1,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0
uuid:00305,HH-RUB-0305,F. Byaruhanga,2026-05-20 11:08:00,2026-05-20 11:40:00,2026-05-20,rubirizi,kicuzi,-0.22132,30.03783,6.0,female,36.0,2.39,448.0,KR1 KR10 KR2 KR6,1803.3,5223.0,False,,False,,4,2,5,2,3,1,1,1,0,0,1,0,0,4,0,0,0,0,0,0
uuid:00213,HH-IBA-0213,D. Mugisha,2026-05-22 14:44:00,2026-05-22 15:33:00,2026-05-22,ibanda,bisheshe,-0.10644,30.66979,7.0,male,59.0,2.13,659.0,KR6 KR7,1112.4,6725.0,True,organic,False,,2,5,2,2,5,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0
uuid:00344,HH-RUB-0344,C. Kyomuhendo,2026-05-06 08:44:00,2026-05-06 08:50:00,2026-05-06,rubirizi,kicuzi,-0.26887,30.07101,3.0,male,45.0,1.24,341.0,KR10 KR2 KR3 KR7,883.2,5221.0,True,npk,True,pest_scouting post_harvest pruning shade_mgmt,5,5,4,2,1,0,1,1,1,0,0,1,0,4,1,1,1,1,0,4
uuid:00378,HH-IBA-0378,A. Tumusiime,2026-05-20 13:23:00,2026-05-20 14:02:00,2026-05-20,ibanda,nyamarebe,-0.08461,30.60605,10.0,male,54.0,2.09,293.0,KR9,1665.4,6103.0,True,npk,True,post_harvest shade_mgmt stumping,5,1,1,1,4,0,0,0,0,0,0,0,1,1,0,1,0,1,1,3
uuid:00179,HH-RUB-0179,F. Byaruhanga,2026-05-07 15:42:00,2026-05-07 16:24:00,2026-05-07,rubirizi,kicuzi,-0.41592,30.16062,5.0,male,,1.37,,KR10 KR6,700.0,,True,dap,True,pest_scouting post_harvest shade_mgmt,2,5,3,2,4,0,1,0,0,0,1,0,0,2,1,1,0,1,0,3
uuid:00120,HH-IBA-0120,A. Tumusiime,2026-05-10 10:30:00,2026-05-10 10:50:00,,ibanda,rukiri,-0.08266,30.44668,7.0,male,22.0,3.06,308.0,KR1 KR9,2470.6,4773.0,True,organic,False,,1,1,2,2,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0
uuid:00389,HH-RUB-0389,F. Byaruhanga,2026-05-15 12:54:00,2026-05-15 13:40:00,2026-05-15,rubirizi,bisheshe,-0.26007,30.17087,6.0,female,35.0,1.06,771.0,KR2,654.9,5879.0,False,,True,pest_scouting pruning stumping,4,2,5,3,4,0,0,1,0,0,0,0,0,1,1,0,1,0,1,3
uuid:00373,HH-KIR-0373,B. Nakato,2026-05-12 08:52:00,2026-05-12 09:31:00,2026-05-12,kiruhura,bisheshe,-0.14596,30.96738,8.0,male,57.0,4.28,315.0,KR2 KR3,3916.5,5561.0,False,,False,,5,3,4,1,2,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0
uuid:00180,HH-IBA-0180,A. Tumusiime,2026-05-07 10:36:00,2026-05-07 11:27:00,2026-05-07,ibanda,rukiri,-0.09712,30.45446,9.0,male,19.0,4.45,373.0,KR3 KR5 KR7,2468.9,4989.0,True,npk,False,,5,5,5,1,1,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0
uuid:00290,HH-RUB-0290,C. Kyomuhendo,2026-05-05 16:12:00,2026-05-05 16:18:00,2026-05-05,rubirizi,bisheshe,-0.35135,30.152,9.0,male,59.0,0.65,378.0,KR2 KR9,478.7,6866.0,True,npk,False,,3,1,3,3,4,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0
uuid:00022,HH-KIR-0022,E. Ainembabazi,2026-05-08 14:55:00,2026-05-08 15:24:00,2026-05-08,kiruhura,bisheshe,-0.19533,30.92951,2.0,male,36.0,2.2,566.0,KR3 KR6 KR9,1050.0,4694.0,True,dap,False,,2,1,4,5,3,0,0,0,1,0,1,0,1,3,0,0,0,0,0,0
uuid:00314,HH-RUB-0314,C. Kyomuhendo,2026-05-16 13:31:00,2026-05-16 13:39:00,2026-05-16,rubirizi,rukiri,-0.36505,29.99433,6.0,female,43.0,2.04,397.0,KR5 KR6 KR7,1069.1,5838.0,False,,False,,4,2,4,1,1,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0
uuid:00332,HH-RUB-0332,C. Kyomuhendo,2026-05-21 12:54:00,2026-05-21 12:59:00,2026-05-21,rubirizi,bisheshe,-0.1327,30.13512,6.0,male,46.0,1.48,400.0,KR10 KR2 KR3 KR6,784.4,5970.0,True,organic,False,,3,4,3,5,2,0,1,1,1,0,1,0,0,4,0,0,0,0,0,0
uuid:00296,HH-RUB-0296,C. Kyomuhendo,2026-05-08 12:13:00,2026-05-08 12:20:00,2026-05-08,rubirizi,rukiri,-0.19784,30.01526,7.0,male,51.0,3.12,394.0,KR2,1846.0,5369.0,True,npk,False,,3,4,1,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
uuid:00011,HH-RUB-0011,F. Byaruhanga,2026-05-15 16:08:00,2026-05-15 16:48:00,2026-05-15,rubirizi,rukiri,-0.26742,30.11729,5.0,female,45.0,2.91,354.0,KR3,2217.6,4715.0,True,dap,True,pest_scouting pruning,1,5,3,5,4,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2
uuid:00280,HH-KIR-0280,E. Ainembabazi,2026-05-08 12:32:00,2026-05-08 13:08:00,2026-05-08,kiruhura,bisheshe,-0.08589,30.55241,7.0,male,72.0,1.61,631.0,KR10,1000.0,4964.0,False,,False,,4,2,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
uuid:00146,HH-RUB-0146,C. Kyomuhendo,2026-05-16 12:03:00,2026-05-16 12:07:00,2026-05-16,rubirizi,bisheshe,-0.24699,30.12587,9.0,female,32.0,,667.0,KR1 KR2 KR3 KR9,5370.5,4530.0,True,organic,False,,1,1,1,2,5,1,0,1,1,0,0,0,1,4,0,0,0,0,0,0
uuid:00001,HH-KIR-0001,B. Nakato,2026-05-18 12:12:00,2026-05-18 12:48:00,2026-05-18,kiruhura,nyamarebe,-0.233,30.74193,4.0,male,35.0,0.98,494.0,KR1 KR6,578.3,4791.0,True,dap,False,,5,4,3,3,2,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0
